,0,1,2,3,4,5,6,7,8,9,10,11
3793,9.0,10.1,38.25,4.99,25.34,19.14,5.027,5.965,7.688,5.688,1.769,3.748
3794,2.809,3.127,20.19,2.959,4.207,32.6,3.809,4.984,8.09,2.016,2.0,2.559
3795,2.809,3.127,20.19,2.959,4.207,32.6,3.809,4.984,8.09,2.016,2.0,2.559
3796,9.99,19.4,26.5,14.73,16.61,24.1,1.621,2.15,5.68,11.02,7.484,7.77
3797,17.64,78.0,30.19,43.3,15.414,16.36,5.86,5.79,10.0,21.12,27.9,38.9
3798,17.64,78.0,30.19,43.3,15.414,16.36,5.86,5.79,10.0,21.12,27.9,38.9
3799,2.709,35.1,1.002,11.62,1.684,3.355,1.672,0.542,0.6255,8.49,23.89,33.12
3800,2.709,35.1,1.002,11.62,1.684,3.355,1.672,0.542,0.6255,8.49,23.89,33.12
3801,2.709,35.1,1.002,11.62,1.684,3.355,1.672,0.542,0.6255,8.49,23.89,33.12
3802,22.97,52.34,61.03,54.84,51.06,54.28,15.36,89.0,51.6,13.42,12.19,12.6
3803,7.836,16.31,12.45,7.586,7.47,16.48,7.93,18.83,10.734,3.188,3.518,5.836
3804,18.28,20.94,6.79,21.27,7.55,12.55,11.07,45.22,10.82,30.94,24.17,15.22
3805,51.1,44.38,28.52,51.4,48.94,32.12,31.73,5.99,8.95,18.77,16.53,20.73
3806,10.15,24.84,169.0,19.62,15.32,57.78,3.197,7.156,8.56,5.844,5.555,5.95
3807,9.87,35.06,3.615,22.64,6.418,7.688,5.992,24.78,4.332,1.614,3.225,11.78
3808,10.58,22.9,6.11,14.664,13.164,6.19,3.092,6.867,6.996,8.33,4.03,3.564
3809,51.38,43.0,23.34,49.47,49.62,40.38,6.836,12.88,19.25,11.48,11.23,23.92
3810,6.773,4.676,17.23,5.344,9.305,8.914,37.22,44.6,36.4,14.06,4.688,5.008
3811,17.9,31.55,26.16,20.58,13.484,39.6,9.24,37.1,16.22,10.02,8.94,8.836
3812,9.016,61.03,139.2,35.8,20.38,98.9,20.64,23.4,13.23,16.81,22.7,35.5
3813,20.81,27.52,7.465,27.16,12.78,22.61,11.67,6.797,29.94,19.56,17.58,18.42
3814,23.67,108.8,51.88,75.56,13.39,103.4,7.18,7.816,10.75,10.76,15.56,27.69
3815,13.74,23.12,18.98,5.707,9.25,20.98,20.72,30.61,23.44,9.44,2.684,2.533
3816,17.06,23.98,18.03,15.734,23.25,36.44,8.164,5.145,7.25,10.57,11.36,15.66
3817,7.633,9.24,8.484,14.71,2.965,10.63,7.79,8.69,27.06,14.29,10.76,9.96
3818,8.12,29.97,3.744,10.805,5.43,14.17,27.19,13.63,6.203,3.717,2.635,3.8
3819,11.89,22.12,20.06,11.945,11.086,42.38,3.834,3.111,17.2,2.414,4.29,4.418
3820,100.8,136.4,18.86,106.06,47.9,65.2,7.9,29.98,28.19,32.28,292.5,57.28
3821,45.84,11.55,11.445,12.78,19.4,8.77,4.51,2.799,13.41,17.16,12.93,9.516
3822,7.184,41.75,55.6,20.78,5.316,62.44,2.951,5.195,15.37,59.7,8.11,10.32
3823,7.066,19.53,23.38,10.88,7.91,29.78,3.205,14.39,6.312,3.771,6.285,13.055
3824,20.81,42.38,29.7,30.1,19.83,55.22,2.55,7.008,9.47,9.96,8.414,10.41
3825,18.4,34.56,32.03,23.86,12.75,157.5,142.5,1.889,7.523,17.89,5.51,5.77
3826,20.45,7.164,2.604,20.0,3.043,4.258,1.42,0.98,2.04,2.373,4.617,14.17
3827,18.36,18.86,5.953,25.88,7.918,14.87,0.448,0.5024,0.751,2.62,11.17,3.486
3828,8.81,46.16,2.328,20.89,4.402,30.75,27.78,13.56,21.44,13.26,5.99,10.055
3829,20.45,33.94,39.3,34.0,13.266,36.38,3.076,9.36,13.14,18.27,9.484,6.945
3830,11.27,9.79,7.844,9.75,9.46,8.516,16.66,11.68,9.13,8.984,7.18,7.547
3831,6.957,22.2,11.58,10.34,4.516,11.375,31.77,7.902,7.02,3.94,1.24,1.149
3832,7.41,45.88,11.49,20.14,2.943,55.7,7.46,34.62,29.67,11.29,9.59,10.33
3833,5.656,3.973,40.1,4.703,11.49,18.7,1.564,2.838,7.2,4.992,2.51,1.638
3834,20.36,17.2,5.035,44.97,6.95,6.383,10.94,1.778,1.05,1.964,21.38,17.8
3835,6.57,23.8,23.17,11.23,4.383,61.03,13.76,10.1,8.555,8.516,2.814,2.645
3836,12.48,29.44,9.88,27.4,12.46,10.02,9.07,7.613,11.78,11.58,4.79,5.59
3837,4.832,27.67,70.75,11.86,15.26,44.66,1.105,12.07,4.984,6.45,5.227,6.883
3838,3.348,49.56,3.209,16.16,1.873,9.71,6.277,3.145,2.936,7.695,9.23,10.29
3839,4.188,40.44,5.176,8.53,5.51,2.486,26.5,17.61,10.445,10.27,9.93,12.016
3840,20.61,3.572,2.352,5.37,5.703,2.86,3.8,4.215,15.76,3.945,2.357,2.508
3841,13.4,20.88,10.06,19.1,11.03,6.02,2.938,8.52,8.99,3.367,4.72,7.37
3842,6.043,21.2,49.9,11.73,5.875,30.84,2.947,14.484,12.34,7.85,4.234,4.504
3843,19.61,52.66,64.56,41.66,15.42,54.06,7.695,3.225,3.508,6.082,23.44,18.25
3844,7.39,10.19,8.875,7.508,14.32,17.17,11.42,3.428,3.084,2.713,2.287,3.447
3845,8.44,5.027,10.48,6.54,22.81,3.508,5.066,4.152,2.955,6.613,2.217,2.814
3846,12.305,10.58,20.4,9.19,50.9,13.17,5.098,6.613,7.15,7.367,7.426,7.46
3847,11.62,13.97,44.47,12.68,14.555,16.25,2.363,4.273,18.62,14.8,5.645,4.97
3848,14.29,29.0,31.7,17.8,18.16,52.0,7.562,3.809,9.5,9.31,14.17,19.05
3849,37.25,21.08,18.52,20.95,6.312,20.89,4.04,5.49,5.84,4.684,8.555,7.863
3850,11.51,35.56,20.25,18.39,6.766,59.66,12.92,18.73,15.32,17.45,20.89,31.27
3851,20.17,16.47,20.58,23.73,14.04,12.85,16.92,6.18,17.47,14.41,14.555,22.42
3852,5.17,22.95,3.8,15.03,2.75,13.47,9.04,39.62,12.52,11.74,3.926,5.066
3853,23.5,6.95,2.398,11.195,9.76,3.537,10.28,3.51,14.05,5.77,4.152,6.227
3854,11.35,45.5,4.445,18.42,6.707,7.113,3.52,11.97,24.34,15.4,10.45,9.66
3855,9.0,15.164,8.09,10.78,4.93,13.18,4.887,10.56,9.9,7.6,5.49,13.38
3856,28.58,37.38,45.84,28.16,61.66,41.53,8.03,3.285,13.58,19.23,12.58,12.73
3857,18.44,4.13,1.784,9.75,3.834,2.178,6.387,5.64,12.266,4.477,3.031,5.047
3858,13.16,34.8,24.16,13.984,9.74,56.47,6.54,2.33,1.88,82.3,7.62,9.055
3859,16.83,5.156,9.29,18.38,10.95,12.63,57.16,17.17,13.68,9.04,16.17,19.52
3860,51.78,29.98,9.5,57.34,6.684,16.86,12.23,7.805,7.613,8.48,17.9,34.72
3861,26.7,60.47,92.9,16.1,43.9,142.2,2.244,12.33,15.15,8.414,6.285,53.34
3862,23.33,33.22,44.03,23.64,31.0,35.34,3.615,3.834,27.34,43.78,34.53,22.56
3863,11.13,53.06,4.72,24.98,5.043,16.08,14.49,13.57,11.98,12.32,17.44,26.44
3864,8.16,24.95,58.9,17.98,6.21,34.06,12.055,8.164,7.27,2.44,6.207,21.88
3865,24.11,29.31,24.83,23.66,18.61,45.16,8.93,12.96,9.125,8.625,8.47,17.4
3866,10.21,9.52,18.05,3.643,15.11,31.11,5.82,9.29,8.27,6.54,4.93,3.654
3867,50.03,87.0,64.5,99.44,16.12,82.25,6.445,2.154,2.76,6.81,19.02,21.05
3868,17.2,10.24,30.2,8.19,24.98,24.67,6.797,11.72,15.35,7.887,3.54,4.742
3869,92.25,59.38,37.53,59.78,36.25,38.28,9.586,6.465,10.59,11.1,42.03,70.7
3870,27.44,20.47,32.34,22.22,80.5,22.6,7.273,4.723,18.06,20.92,3.857,5.55
3871,6.723,5.133,18.36,5.44,8.17,6.88,5.477,14.734,16.4,2.61,3.383,2.896
3872,23.16,28.1,51.53,22.56,53.56,35.44,10.125,13.54,21.38,9.125,5.37,9.11
3873,3.783,12.16,70.6,6.46,7.906,34.1,7.77,16.67,13.18,4.766,5.492,4.348
3874,16.02,19.53,31.89,19.44,50.53,19.45,1.995,2.797,22.9,14.195,11.66,7.75
3875,21.53,16.6,21.83,19.86,20.2,19.47,27.08,11.34,13.91,9.31,6.78,5.523
3876,7.562,9.74,41.78,3.893,57.62,17.56,10.14,35.25,7.23,3.818,6.453,7.67
3877,19.44,86.25,49.44,68.0,8.92,80.94,6.336,10.97,12.96,11.86,21.61,27.78
3878,31.06,5.645,24.67,17.05,37.25,6.863,2.658,4.27,7.1,8.34,3.54,4.527
3879,4.01,27.83,6.496,12.836,2.902,32.3,12.03,5.664,2.45,2.812,6.18,11.78
3880,23.48,7.656,11.945,6.613,9.055,10.8,6.6,1.977,1.909,3.572,5.387,6.28
3881,15.445,42.12,7.95,21.06,11.54,23.4,2.58,21.73,25.5,17.64,17.61,20.14
3882,1.867,7.81,3.885,2.787,2.729,6.785,2.766,1.921,0.793,3.002,1.939,4.15
3883,8.09,8.94,53.44,9.87,28.83,18.61,18.45,4.953,3.855,2.098,2.283,5.336
3884,15.97,21.61,35.78,21.3,15.13,35.34,16.73,7.74,8.8,21.8,16.39,16.8
3885,4.48,7.246,46.53,4.19,9.266,16.64,9.16,7.03,6.51,6.11,4.324,4.227
3886,8.84,11.3,6.82,8.586,30.56,8.78,4.176,1.585,12.86,4.504,3.025,3.781
3887,41.38,14.86,13.15,23.48,10.695,10.33,11.164,1.235,8.766,7.91,7.23,7.727
3888,26.11,90.94,41.25,47.66,13.49,85.8,60.5,21.97,32.34,35.4,38.9,47.84
3889,27.06,32.56,12.8,33.53,14.88,29.5,5.62,21.14,7.87,3.94,8.484,14.6
3890,15.28,17.66,4.215,16.05,11.945,12.26,5.125,3.336,7.3,10.125,6.742,8.38
3891,13.51,14.086,7.11,15.89,9.06,40.8,10.83,4.902,10.695,94.44,16.6,7.49
3892,3.893,14.52,3.848,61.47,3.828,5.348,1.991,1.208,1.506,2.25,7.92,7.19
3893,13.11,31.08,33.78,14.99,22.25,39.6,11.82,17.31,9.695,10.484,18.27,57.3
3894,1.646,1.989,1.228,1.185,1.408,0.9736,5.586,8.72,7.45,6.76,4.703,4.996
3895,9.75,36.53,171.0,21.86,6.613,96.4,4.82,8.68,12.836,12.27,8.66,9.5
3896,8.945,38.88,25.81,29.9,10.984,55.34,6.23,9.56,6.637,5.9,9.37,19.42
3897,8.516,17.88,32.3,11.48,10.84,21.6,5.574,3.564,4.824,6.05,6.426,9.27
3898,6.84,20.62,17.8,13.984,7.17,25.12,7.344,18.39,6.11,3.771,4.996,5.617
3899,11.52,30.12,7.32,42.38,7.938,4.344,4.69,5.152,10.1,5.36,8.55,11.63
3900,11.61,63.25,74.5,29.0,12.05,111.2,14.81,25.98,24.98,14.836,8.516,9.33
3901,25.8,56.78,89.06,32.22,28.83,62.4,11.47,9.65,37.6,88.44,65.9,23.83
3902,6.258,21.72,81.9,10.95,12.02,50.28,7.03,3.324,3.217,6.41,3.406,35.78
3903,3.4,34.28,28.44,15.57,6.418,45.2,2.84,5.46,16.9,51.62,5.57,3.46
3904,1.633,6.008,2.21,1.455,1.524,9.96,0.529,0.6987,0.4614,0.8105,0.4832,0.4163
3905,7.46,32.3,11.125,15.28,11.28,29.88,13.875,3.697,4.066,5.246,7.016,12.945
3906,19.23,25.5,34.94,22.02,36.66,34.22,14.65,25.02,32.3,19.27,10.61,6.06
3907,6.812,41.44,31.44,15.07,5.89,50.4,2.252,6.13,16.61,72.94,10.836,12.94
3908,12.77,15.58,32.2,10.58,38.44,21.25,4.82,6.516,18.14,4.004,6.09,3.902
3909,5.87,17.97,15.05,11.38,5.348,20.12,3.518,22.86,39.84,14.18,3.014,2.2
3910,25.67,45.9,97.5,31.67,22.84,76.44,8.0,3.24,27.61,40.22,16.06,10.58
3911,11.06,3.516,25.3,5.895,27.03,7.53,2.928,1.826,5.766,3.84,4.24,3.248
3912,4.008,21.95,16.98,9.59,1.836,23.6,2.475,8.79,70.44,47.12,10.01,6.45
3913,4.703,20.66,20.86,12.71,7.016,25.16,3.22,9.1,33.34,64.56,7.71,4.13
3914,14.22,43.56,69.25,25.81,2.498,78.25,18.2,11.78,12.36,24.22,21.12,29.33
3915,21.44,7.22,11.02,12.29,48.12,9.27,2.66,4.45,6.043,4.37,4.688,10.37
3916,9.7,35.8,8.66,18.7,3.02,45.8,19.27,10.945,9.78,6.07,6.2,10.52
3917,29.3,14.16,28.14,16.95,40.7,9.14,5.656,2.012,12.31,11.55,11.4,12.57
3918,21.86,27.75,13.79,30.69,21.92,14.86,9.82,6.348,8.31,9.82,11.91,10.695
3919,10.73,37.34,32.47,14.36,16.16,80.0,7.332,5.418,7.38,20.69,19.19,19.52
3920,20.58,55.16,18.1,39.9,3.557,107.5,5.203,6.08,5.707,4.695,9.08,20.34
3921,6.14,23.5,4.523,12.64,3.938,8.07,11.17,25.48,16.22,8.9,10.12,11.37
3922,11.44,6.59,36.1,8.125,14.72,6.258,4.457,3.334,32.6,9.16,7.047,4.83
3923,9.42,34.3,40.62,18.11,33.5,37.78,9.03,6.61,17.9,7.29,6.016,5.516
3924,47.62,43.88,15.66,45.12,28.61,31.4,15.57,1.834,13.35,9.33,8.055,7.496
3925,35.22,28.75,50.34,31.05,43.1,28.56,9.96,5.105,19.89,18.17,6.414,5.207
3926,51.78,78.06,35.38,58.5,49.28,107.06,10.89,7.746,9.414,10.66,17.05,19.45
3927,9.375,23.58,8.414,15.234,5.34,10.81,99.4,6.81,9.93,6.07,8.516,13.305
3928,23.9,31.92,70.6,25.56,94.44,18.19,16.55,6.97,8.164,14.016,4.562,6.215
3929,14.97,46.8,4.465,32.56,3.781,50.7,18.52,20.34,7.65,2.137,11.83,22.39
3930,45.22,18.05,51.94,26.78,49.84,22.81,8.71,8.63,18.42,16.06,12.6,13.61
3931,29.08,8.016,15.99,11.4,28.78,8.055,7.164,14.266,47.16,25.44,22.44,23.48
3932,12.8,48.6,9.32,27.52,7.81,14.71,18.86,24.11,25.8,11.34,8.266,22.48
3933,11.56,25.23,39.1,10.8,21.3,67.5,6.71,8.95,14.59,2.625,5.402,3.236
3934,22.66,25.34,33.75,27.73,15.93,21.45,5.945,7.902,8.73,7.758,6.516,9.88
3935,14.6,32.03,28.77,23.9,20.78,37.34,20.27,3.1,6.83,8.805,3.945,9.375
3936,16.69,7.836,16.72,9.6,45.56,8.54,2.102,10.36,17.77,5.7,6.605,4.457
3937,29.6,14.06,16.92,13.31,48.66,13.31,4.3,11.4,14.66,10.71,7.918,6.637
3938,5.63,14.125,26.12,8.805,39.03,20.52,7.22,3.61,6.375,4.797,3.094,4.223
3939,30.84,39.2,27.67,26.05,18.03,30.67,33.1,9.195,12.33,20.92,15.77,17.8
3940,34.12,23.98,54.66,25.97,56.94,10.58,10.15,10.29,14.664,10.76,8.48,8.22
3941,43.72,16.75,23.25,23.08,75.4,14.3,9.66,6.27,23.78,10.09,8.914,8.195
3942,13.81,33.72,41.3,16.6,17.22,52.47,6.38,1.784,7.496,5.855,5.527,15.49
3943,4.176,25.75,2.447,9.984,3.428,39.25,9.375,5.51,10.336,13.125,12.81,32.2
3944,11.71,39.0,7.477,20.58,7.28,31.47,3.494,14.16,27.1,26.44,19.52,12.05
3945,8.21,8.72,18.27,9.95,24.75,5.652,0.863,4.293,0.6177,0.787,2.176,3.654
3946,10.34,31.42,9.45,25.12,10.79,7.4,17.28,11.63,58.4,7.047,16.69,29.28
3947,10.08,50.3,29.5,28.72,4.883,69.06,6.29,16.67,42.97,30.17,23.5,19.42
3948,22.55,18.83,36.4,20.14,59.78,21.64,16.92,6.96,12.03,39.5,17.7,91.1
3949,22.64,39.53,28.23,29.58,27.27,26.25,12.84,7.266,5.55,14.32,10.55,10.21
3950,4.88,11.734,32.22,7.098,7.31,17.58,2.193,10.24,16.23,5.92,20.27,8.87
3951,11.94,6.3,30.7,8.05,34.6,7.266,17.95,5.598,9.914,21.39,23.44,14.86
3952,15.06,30.88,23.9,20.11,13.44,88.2,3.938,33.94,14.65,10.49,9.49,9.64
3953,4.92,22.44,5.05,18.45,3.16,13.945,15.26,14.19,26.25,7.383,3.277,2.037
3954,18.66,36.9,4.754,30.81,9.74,19.14,4.203,13.15,13.79,4.668,3.863,15.68
3955,33.8,86.7,19.52,31.52,14.96,59.47,10.08,13.02,10.16,32.56,20.3,18.19
3956,53.9,18.83,40.97,36.2,62.97,8.61,10.484,7.227,8.664,16.44,17.14,31.2
3957,10.13,34.84,59.78,21.6,6.21,40.9,3.379,8.19,17.58,29.4,9.164,17.89
3958,19.56,38.03,8.25,32.56,7.82,40.6,9.484,6.777,36.12,8.66,6.41,6.77
3959,20.17,17.42,57.5,18.8,46.03,16.78,5.68,6.418,8.0,3.848,5.645,12.234
3960,6.65,6.3,10.086,6.35,9.414,7.87,4.555,1.764,1.359,1.706,1.713,1.277
3961,9.46,40.25,45.97,15.01,19.95,49.53,5.273,71.44,67.3,32.75,5.4,3.602
3962,4.695,17.52,1.971,9.08,4.7,67.94,6.293,13.81,8.234,10.83,13.305,18.64
3963,2.973,22.14,4.637,11.0,5.46,17.22,10.44,7.113,8.99,7.766,10.16,29.42
3964,16.75,12.164,10.445,13.91,9.086,10.6,28.47,17.23,24.8,7.727,6.285,7.875
3965,9.37,31.78,15.48,15.63,8.27,52.28,6.254,10.67,12.61,12.414,10.45,13.73
3966,23.08,23.73,42.06,27.39,10.0,22.56,14.09,3.098,4.625,20.8,12.664,16.05
3967,11.13,9.36,17.14,5.176,9.46,35.2,7.348,12.43,12.55,2.555,3.8,3.584
3968,25.22,6.82,22.2,7.52,75.8,9.24,14.06,5.098,13.914,5.305,14.81,8.54
3969,17.69,9.79,34.3,11.77,54.34,14.16,19.42,15.945,17.2,2.68,3.744,4.355
3970,5.75,21.11,20.33,8.42,6.547,45.3,2.55,7.617,28.02,24.2,12.97,4.99
3971,18.78,34.72,9.92,24.38,11.82,38.28,3.73,12.8,14.02,14.06,10.766,13.26
3972,17.5,30.14,14.695,27.31,5.25,21.16,20.33,7.742,2.361,6.254,5.977,8.38
3973,7.08,21.44,11.1,10.68,7.387,21.61,14.305,4.555,6.54,3.633,2.967,3.861
3974,10.99,20.62,10.85,14.52,9.125,78.3,1.782,8.766,30.53,16.12,9.84,15.37
3975,38.97,5.562,5.043,18.06,8.9,2.69,25.56,6.88,4.914,5.176,2.85,5.914
3976,8.56,11.55,10.07,10.35,66.8,10.24,6.56,9.33,5.957,5.793,3.553,5.074
3977,32.88,57.9,2.068,193.9,4.7,6.164,18.06,7.41,13.04,12.01,29.72,40.78
3978,6.105,21.0,4.19,13.6,3.781,3.87,4.11,4.25,3.703,16.48,8.055,6.387
3979,102.8,237.6,49.7,175.1,28.11,270.2,33.53,56.34,71.25,137.1,123.0,132.6
3980,26.8,40.66,126.5,41.6,84.1,54.06,12.49,19.8,38.16,13.16,5.51,9.26
3981,18.7,27.38,17.55,22.22,16.58,51.47,15.13,4.367,11.28,11.42,12.516,15.2
3982,5.312,23.16,6.95,8.97,4.16,17.83,10.445,8.33,27.69,9.95,12.45,9.65
3983,15.98,9.055,27.31,10.31,22.9,2.043,12.39,1.132,8.5,18.22,5.676,5.242
3984,16.62,26.1,16.98,33.47,9.69,10.24,9.51,8.81,11.92,12.73,11.445,13.31
3985,11.65,4.777,11.07,5.703,23.16,7.457,4.566,3.115,3.707,4.383,3.031,3.055
3986,9.91,23.52,11.97,19.36,5.35,21.14,7.89,8.95,11.54,30.58,23.62,19.48
3987,13.14,26.88,10.375,21.38,9.695,23.22,3.502,7.64,13.055,16.03,38.97,21.45
3988,29.89,2.686,7.234,6.258,16.47,2.98,8.766,1.892,5.383,3.348,2.5,3.674
3989,3.643,2.678,2.71,8.766,2.996,2.598,2.229,1.122,0.8564,1.172,1.657,5.453
3990,4.617,23.31,2.168,9.8,2.441,4.066,4.156,14.19,12.51,5.234,5.184,7.812
3991,39.75,80.75,49.0,62.47,34.0,53.84,12.94,9.31,43.9,46.2,47.3,20.27
3992,7.47,6.79,18.03,6.81,11.85,7.98,2.066,2.139,5.246,10.18,2.955,2.482
3993,17.31,64.6,12.52,28.77,14.875,45.4,21.36,16.45,16.58,14.15,4.65,5.7
3994,26.36,16.9,26.5,22.27,24.27,12.24,18.17,11.97,13.914,11.39,9.555,14.43
3995,43.12,19.23,28.77,28.66,70.56,15.125,5.465,9.2,26.31,13.71,17.88,27.4
3996,11.56,24.31,45.8,14.83,13.695,32.88,2.738,33.12,45.22,10.4,8.195,8.234
3997,26.8,26.88,21.95,31.22,10.37,17.81,14.92,11.55,11.47,15.234,13.41,13.76
3998,15.3,50.9,14.05,31.55,16.88,14.13,13.84,5.332,2.879,3.754,9.17,26.2
3999,23.23,17.39,13.07,18.2,43.6,15.69,1.768,12.734,13.52,8.695,9.31,11.83
4000,18.36,18.14,13.02,17.33,7.477,15.984,14.81,9.54,3.998,3.67,9.336,9.69
4001,29.36,49.06,16.8,61.2,15.664,27.56,10.48,18.7,15.83,23.89,31.72,33.25
4002,9.836,14.76,10.79,11.7,7.457,22.62,9.555,24.88,19.3,15.32,21.36,17.16
4003,8.08,9.195,11.84,8.63,11.4,9.92,3.201,32.1,1.443,3.0,4.457,31.03
4004,27.2,43.06,55.1,32.22,37.1,51.12,17.67,15.3,20.88,22.45,10.68,10.92
4005,15.34,58.2,26.73,24.55,16.5,80.56,13.945,17.78,28.67,32.2,30.78,24.83
4006,4.215,18.86,11.98,5.92,6.96,15.97,5.645,14.27,9.445,6.934,3.73,4.234
4007,11.32,17.88,39.62,11.46,16.56,56.75,20.78,4.273,2.055,1.282,1.649,3.06
4008,3.684,5.133,4.773,9.125,5.023,3.744,0.75,1.84,4.887,0.849,1.738,0.4158
4009,37.62,22.77,47.25,36.44,33.72,10.24,5.785,4.42,97.4,38.3,12.984,10.09
4010,7.758,16.94,31.75,10.37,11.66,8.38,4.855,2.053,9.516,9.836,11.336,18.11
4011,13.766,27.5,29.48,20.36,10.32,51.72,11.72,4.074,12.12,10.71,10.57,11.26
4012,77.4,21.02,20.81,24.78,16.38,22.72,3.045,6.066,30.64,26.06,16.89,10.45
4013,74.3,257.0,27.03,143.8,49.44,24.56,83.6,21.83,31.58,67.25,152.0,251.5
4014,20.34,14.05,72.0,5.03,39.9,46.8,19.92,6.145,8.04,4.715,2.3,13.414
4015,15.26,21.56,2.379,25.88,4.52,5.246,1.986,1.038,1.542,2.05,7.805,13.06
4016,25.48,40.2,33.4,36.56,14.766,38.1,13.56,6.41,17.77,11.04,13.63,13.7
4017,4.56,8.43,12.67,5.945,5.06,14.26,9.29,12.516,36.4,7.29,9.31,2.45
4018,21.86,40.38,45.9,26.64,24.28,106.8,15.11,8.84,5.934,11.81,25.48,18.0
4019,11.516,32.7,62.03,13.98,22.39,49.25,5.453,10.484,57.7,10.91,11.516,11.36
4020,6.72,23.86,20.39,11.35,3.447,73.2,16.62,5.742,6.258,7.38,4.633,9.33
4021,5.86,39.25,4.586,16.03,3.475,39.34,3.482,14.9,13.93,10.5,3.113,2.959
4022,4.348,12.57,9.68,6.082,5.92,18.25,6.637,14.3,7.133,2.703,2.482,7.863
4023,4.684,26.56,80.94,15.57,9.09,41.16,4.004,5.086,3.889,4.94,6.637,7.75
4024,130.0,54.62,70.25,61.3,110.94,57.88,61.6,26.84,35.22,36.7,35.0,55.53
4025,16.83,21.98,35.03,23.81,19.23,15.27,17.28,20.98,30.25,10.42,14.21,22.1
4026,27.98,8.72,3.484,34.75,3.63,3.875,25.98,14.914,6.26,5.53,7.83,7.977
4027,48.75,24.27,21.23,36.34,11.055,41.5,57.62,71.2,27.34,20.48,17.84,16.95
4028,13.69,31.42,6.55,16.4,11.805,18.64,8.5,9.46,6.1,18.16,28.27,24.27
4029,15.88,32.56,25.7,21.42,14.64,45.47,12.195,10.234,11.82,12.54,9.99,15.88
4030,7.62,34.7,31.45,22.53,9.72,107.1,9.266,6.74,12.03,19.31,9.93,12.414
4031,6.492,17.56,4.81,9.99,6.277,43.8,2.314,3.873,6.734,15.19,5.023,7.527
4032,25.05,48.25,20.11,34.47,18.9,45.5,53.38,3.656,15.25,19.03,14.88,18.39
4033,19.9,19.69,28.33,24.02,22.75,12.375,44.8,30.05,15.7,11.695,10.78,11.57
4034,24.97,134.9,22.64,63.16,13.7,108.8,11.13,3.002,9.28,40.38,30.16,23.53
4035,8.125,3.918,20.4,5.383,11.12,3.574,4.746,8.82,10.15,3.521,5.168,5.12
4036,13.68,12.76,13.945,12.94,12.57,12.85,5.535,7.086,5.94,2.564,4.406,7.234
4037,27.95,19.31,6.008,44.34,10.98,5.684,17.8,10.14,24.0,12.66,10.28,8.195
4038,12.48,103.6,23.03,44.4,9.17,78.6,7.145,8.74,36.88,43.56,56.78,29.45
4039,13.02,17.94,12.836,14.484,7.758,23.95,21.2,11.625,16.75,13.03,19.98,29.56
4040,27.94,21.81,78.0,16.47,88.06,33.06,7.293,12.78,17.08,11.086,6.746,7.367
4041,13.68,19.33,98.4,16.1,18.58,37.56,8.125,17.61,4.55,3.865,3.352,4.95
4042,51.5,55.16,107.4,56.1,75.8,42.8,27.23,9.3,16.88,17.03,19.8,24.66
4043,8.234,31.67,12.234,19.36,9.59,21.36,32.94,21.39,18.36,14.6,17.73,15.75
4044,7.105,7.492,8.03,7.016,6.637,12.1,3.348,2.77,1.792,1.306,2.152,1.822
4045,20.69,8.49,17.89,10.42,20.7,16.77,12.84,6.63,5.99,15.445,8.91,7.383
4046,14.2,6.867,63.06,8.53,31.92,10.11,9.38,8.51,5.6,1.679,1.451,2.494
4047,21.17,101.2,9.82,48.97,11.234,6.2,3.604,16.75,14.914,27.75,40.47,54.7
4048,30.34,39.6,61.88,51.72,44.06,51.1,32.88,6.35,13.77,9.27,12.47,22.64
4049,9.9,19.47,11.54,12.91,9.78,9.55,4.227,19.28,18.77,5.453,4.418,2.59
4050,21.64,71.94,62.25,62.4,5.99,230.6,3.39,2.17,17.17,23.45,39.66,58.47
4051,23.03,34.4,85.4,30.2,25.6,48.56,13.37,66.06,259.0,16.88,5.723,10.72
4052,8.39,15.65,13.14,9.39,8.55,50.34,29.84,14.88,20.62,17.62,15.06,12.64
4053,10.26,185.1,71.9,78.75,16.9,173.4,23.52,27.48,79.0,51.28,61.1,54.38
4054,11.25,10.12,32.06,8.35,21.58,11.805,10.516,13.49,5.586,5.156,7.016,7.61
4055,12.4,24.67,124.3,7.086,50.75,81.94,9.77,1.154,10.9,11.82,15.85,18.69
4056,10.53,23.36,13.21,14.3,18.12,25.34,2.76,9.47,45.03,14.086,8.28,5.977
4057,17.88,10.88,15.44,14.18,15.164,8.805,35.2,93.2,39.28,34.12,4.332,1.854
4058,14.1,20.27,14.9,15.66,13.64,33.12,6.44,9.08,10.44,6.742,6.06,17.23
4059,16.77,15.69,15.41,16.2,16.84,15.23,26.98,8.34,16.28,36.28,16.42,5.316
4060,28.78,12.875,7.816,19.31,36.22,9.72,5.625,2.432,31.38,24.83,22.33,15.5
4061,18.16,15.055,27.73,14.71,35.25,10.77,3.5,4.273,24.31,12.63,7.71,6.473
4062,25.36,25.39,50.2,18.64,72.6,31.84,7.066,9.96,13.24,7.246,8.98,8.22
4063,35.16,43.06,73.9,36.8,102.0,52.6,16.6,20.16,26.27,34.12,22.33,14.0
4064,10.0,42.22,47.2,24.4,11.2,63.66,47.53,9.84,9.41,6.52,8.49,9.92
4065,7.773,28.77,3.428,15.03,5.86,34.34,8.2,14.18,14.47,10.24,9.03,8.8
